s_id,s_brand,s_name,s_gu,s_address,s_lat,s_lng,e_id,e_brand,e_name,e_gu,e_address,e_lat,e_lng
229,STARBUCKS,망원역,마포구,서울특별시 마포구 월드컵로 74 (서교동),37.55582900000000,126.91063700000000,844,EDIYA,총신대입구역점,동작구,서울 동작구 동작대로 119-1 (사당동),37.48735569999999,126.98188140000000
230,STARBUCKS,마포이마트,마포구,서울특별시 마포구 백범로 212 (신공덕동) 마포이마트,37.54242100000000,126.95334100000000,845,EDIYA,총신대점,동작구,"서울 동작구 사당로16가길 96 (사당동) 1,2층",37.48509340000000,126.96880330000000
231,STARBUCKS,합정메세나몰,마포구,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",37.55100400000000,126.91384800000000,846,EDIYA,해군회관점,동작구,서울 동작구 여의대방로 194 (대방동),37.50426190000000,126.92226180000000
232,STARBUCKS,아현역대로,마포구,서울특별시 마포구 신촌로 262 (아현동),37.55709700000000,126.95483400000000,847,EDIYA,흑석역점,동작구,서울 동작구 현충로 100-1 (흑석동),37.50764420000000,126.96473750000000
233,STARBUCKS,디지털미디어시티역,마포구,서울특별시 마포구 성암로 179 (상암동),37.57609000000000,126.89897000000000,848,EDIYA,공덕롯데캐슬점,마포구,"서울 마포구 마포대로 109 (공덕동, 롯데캐슬프레지던트)",37.54860190000000,126.95883450000000
234,STARBUCKS,홍대역8번출구,마포구,서울특별시 마포구 양화로 166 (동교동),37.55674350359900,126.92416654360800,849,EDIYA,공덕점,마포구,서울 마포구 마포대로8길 15 (공덕동),37.54870590000001,126.95909570000000
235,STARBUCKS,합정푸르지오,마포구,"서울특별시 마포구 월드컵로3길 14 (합정동, 마포 한강 2차 푸르지오)",37.55109819950203,126.91230706916590,850,EDIYA,광흥창역점,마포구,"서울 마포구 창전로 45 (창전동, 서강한화오벨리스크)",37.54654230000000,126.93179480000000
236,STARBUCKS,홍대동교,마포구,서울특별시 마포구 양화로 192 (동교동),37.55832805333290,126.92624650187600,851,EDIYA,마포공덕역점,마포구,서울 마포구 새창로 6 (도화동),37.54209570000000,126.95045920000000
237,STARBUCKS,망원한강공원,마포구,서울특별시 마포구 마포나루길 435 (망원동),37.55456250000000,126.89568750000000,852,EDIYA,마포구청점,마포구,서울 마포구 월드컵로 196 (성산동),37.56444340000000,126.90611730000000
238,STARBUCKS,홍대역,마포구,"서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)",37.55717500000000,126.92365400000000,853,EDIYA,마포성산시영점,마포구,서울 마포구 월드컵북로 210 (성산동),37.56084480000000,126.91684100000000
239,STARBUCKS,가재울뉴타운,서대문구,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",37.57498410000000,126.91644410000000,854,EDIYA,마포점,마포구,서울 마포구 도화길 10 (도화동),37.53978820000000,126.94735430000000
240,STARBUCKS,남가좌사거리,서대문구,"서울특별시 서대문구 거북골로 84 (남가좌동, DMC에코자이104동)",37.57738600000000,126.92081500000000,855,EDIYA,망리단길점,마포구,"서울 마포구 포은로 81-1 (망원동, S-빌딩)",37.55431700000000,126.90526840000000
241,STARBUCKS,신촌역,서대문구,서울특별시 서대문구 신촌로 73 (창천동),37.55616700000000,126.93467300000000,856,EDIYA,망원역점,마포구,서울 마포구 월드컵로 82-1 (서교동),37.55637560000000,126.91021930000000
242,STARBUCKS,연희동,서대문구,서울특별시 서대문구 연희로 97 (연희동),37.56670200000000,126.93047500000000,857,EDIYA,망원중앙점,마포구,서울 마포구 월드컵로 147 (망원동),37.56077200000001,126.90543660000000
243,STARBUCKS,아현역,서대문구,"서울특별시 서대문구 신촌로35길 10 (북아현동, e편한세상신촌 4단지)",37.55842100000000,126.95634900000000,858,EDIYA,상수역점,마포구,서울 마포구 와우산로 41-1 (상수동),37.54824830000000,126.92278120000000
244,STARBUCKS,홍제역,서대문구,서울특별시 서대문구 통일로 451 (홍제동),37.58865800000000,126.94386400000000,859,EDIYA,상암DMC점,마포구,서울 마포구 월드컵북로 396 (상암동),37.57940600000000,126.89041940000000
245,STARBUCKS,연세백양로,서대문구,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교,37.56264400000000,126.93752900000000,860,EDIYA,상암KBS점,마포구,서울 마포구 월드컵북로 375 (상암동),37.57754000000001,126.89062000000000
246,STARBUCKS,연희DT,서대문구,서울특별시 서대문구 연희로 144 (연희동),37.57021430000000,126.93397770000000,861,EDIYA,상암한샘점,마포구,서울 마포구 성암로13길 58 (상암동),37.57569800000000,126.89772640000000
247,STARBUCKS,경기대,서대문구,서울특별시 서대문구 충정로 53 (충정로2가),37.56367995000000,126.96460450000000,862,EDIYA,상암홈플러스점,마포구,서울 마포구 월드컵로 240 (성산동),37.55927620000000,126.91387510000000
248,STARBUCKS,신촌,서대문구,서울특별시 서대문구 연세로 10-1 (창천동),37.55648577000000,126.93711550000000,863,EDIYA,성산점,마포구,서울 마포구 월드컵북로 137 (성산동),37.56749960000000,126.91020950000000
249,STARBUCKS,이대R,서대문구,서울특별시 서대문구 이화여대길 34 (대현동),37.55848315000000,126.94596430000000,864,EDIYA,성산중앙점,마포구,서울 마포구 성미산로 78 (성산동),37.56031309999999,126.91666400000000
250,STARBUCKS,연세종합관,서대문구,"서울특별시 서대문구 연세로 50, 연세세브란스 종합관 (신촌동)",37.56177145000000,126.94147080000000,865,EDIYA,신촌그랑자이점,마포구,"서울 마포구 대흥로 183 (대흥동, 신촌그랑자이 상가)",37.55501010000000,126.94541020000000
251,STARBUCKS,이대ECC,서대문구,서울특별시 서대문구 이화여대길 52 (대현동) 이화여자대학교 B415호,37.56163100000000,126.94735000000000,866,EDIYA,신촌로터리점,마포구,서울 마포구 서강로 135 (노고산동),37.55438650000000,126.93778060000000
252,STARBUCKS,연대,서대문구,서울특별시 서대문구 연세로 35 (창천동),37.55870600000000,126.93672700000000,867,EDIYA,신촌숲아이파크점,마포구,"서울 마포구 광성로 17 (신수동, 신촌숲아이파크)",37.54997970000000,126.93497900000000
253,STARBUCKS,신촌아트레온,서대문구,서울특별시 서대문구 신촌로 129 (창천동),37.55650500000000,126.94023800000000,868,EDIYA,신촌하나로마트점,마포구,"서울 마포구 신촌로 66 (노고산동, 농협중앙회)",37.55438650000000,126.93778060000000
254,STARBUCKS,충정로역,서대문구,서울특별시 서대문구 충정로 23,37.56137000000000,126.96321900000000,869,EDIYA,애오개역점,마포구,서울 마포구 마포대로 208 (아현동),37.55250300000000,126.95683780000000
255,STARBUCKS,연대동문,서대문구,서울특별시 서대문구 성산로 565 (대신동),37.56638500000000,126.94627300000000,870,EDIYA,오벨리스크점,마포구,"서울 마포구 마포대로 33 (도화동, 마포 한화 오벨리스크)",37.53976040000001,126.94514050000000
256,STARBUCKS,신촌명물거리,서대문구,"서울특별시 서대문구 명물길 24, 1-5층 (창천동)",37.55779600000000,126.93809500000000,871,EDIYA,한강공원로점,마포구,서울 마포구 망원로 21 (망원동),37.55636230000000,126.89940300000000
257,STARBUCKS,충정타워,서대문구,"서울특별시 서대문구 서소문로 21, 충정타워빌딩 1층 (충정로3가)",37.55986900000000,126.96411000000000,872,EDIYA,합정LIG점,마포구,서울 마포구 양화로1길 21 (합정동),37.54953430000000,126.91034710000000
258,STARBUCKS,이대역,서대문구,서울특별시 서대문구 신촌로 183 (대현동),37.55708610000000,126.94628020000000,873,EDIYA,합정동점,마포구,서울 마포구 양화로6길 90 (합정동),37.54823690000000,126.91907990000000
259,STARBUCKS,북가좌DT,서대문구,서울특별시 서대문구 응암로 85 (북가좌동),37.58075800000000,126.91147800000000,874,EDIYA,합정역사거리점,마포구,서울 마포구 독막로2길 5 (합정동),37.54827280000000,126.91484120000000
260,STARBUCKS,현대신촌,서대문구,서울특별시 서대문구 신촌로 83 (창천동),37.55608305795150,126.93584487650900,875,EDIYA,합정역점,마포구,서울 마포구 양화로11길 54 (서교동),37.55230000000000,126.91383400000000
261,STARBUCKS,방배로,서초구,서울특별시 서초구 방배로 52 (방배동),37.47934340000000,126.99949680000000,876,EDIYA,합정홈플러스점,마포구,"서울 마포구 양화로 45 (서교동, 메세나폴리스)",37.55091080000000,126.91376040000000
262,STARBUCKS,강남교보타워R,서초구,서울특별시 서초구 강남대로 465 (서초동),37.50378900000000,127.02407500000000,877,EDIYA,홍대중앙점,마포구,서울 마포구 양화로 124 (서교동),37.55427820000000,126.92086060000000
263,STARBUCKS,방배다이치빌딩,서초구,서울특별시 서초구 방배로 114 (방배동),37.48432900000000,126.99587200000000,878,EDIYA,홍대청기와점,마포구,서울 마포구 월드컵북로 7 (서교동),37.55561429999999,126.92067040000000
264,STARBUCKS,센트럴F1,서초구,서울특별시 서초구 신반포로 176 (반포동),37.50514800000000,127.00439500000000,879,EDIYA,가재울점,서대문구,"서울 서대문구 수색로 100 (북가좌동, DMC래미안e편한세상)",,
265,STARBUCKS,서초역이화빌딩,서초구,서울특별시 서초구 반포대로21길 3 (서초동),37.48793100000000,127.00912600000000,880,EDIYA,가재울중앙점,서대문구,"서울 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",37.57400810000001,126.91502310000000
266,STARBUCKS,서초구청,서초구,서울특별시 서초구 남부순환로 2557 (서초동),37.48420600000000,127.03010300000000,881,EDIYA,명지대점,서대문구,서울 서대문구 거북골로 35 (남가좌동),37.57934789999999,126.92392520000000
267,STARBUCKS,서초우성사거리,서초구,서울특별시 서초구 강남대로 343 (서초동),37.49354500000000,127.02943000000000,882,EDIYA,명지전문대점,서대문구,서울 서대문구 가좌로 140 (홍은동),37.58456440000000,126.92418850000000
268,STARBUCKS,이수역사거리,서초구,"서울특별시 서초구 서초대로 3-4 (방배동, 방배디오슈페리움1)",37.48585000000000,126.98302700000000,883,EDIYA,무악재역점,서대문구,서울 서대문구 홍제동 ,37.59288680000000,126.94890570000000
269,STARBUCKS,강남대로신사,서초구,서울특별시 서초구 강남대로 595 (잠원동),37.51489000000000,127.01946900000000,884,EDIYA,북가좌동점,서대문구,서울 서대문구 증가로 257 (북가좌동),37.58345120000000,126.91153320000000
270,STARBUCKS,서울고속터미널,서초구,서울특별시 서초구 신반포로 194 (반포동),37.50440600000000,127.00564800000000,885,EDIYA,서대문구청점,서대문구,서울 서대문구 연희로 237 (연희동),37.57823010000000,126.93569430000000
271,STARBUCKS,강남대로논현R,서초구,서울특별시 서초구 강남대로85길 5 (반포동),37.50741300000000,127.02256800000000,886,EDIYA,서대문점,서대문구,서울 서대문구 냉천동,37.56681210000000,126.96235260000000
272,STARBUCKS,방배,서초구,서울특별시 서초구 방배로 211,37.49191400000000,126.99049739999998,887,EDIYA,신촌기차역점,서대문구,서울 서대문구 신촌역로 35 (창천동),37.55895450000000,126.94147100000000
273,STARBUCKS,방배카페거리,서초구,서울특별시 서초구 방배중앙로 162 (방배동),37.49347670000000,126.98652970000000,888,EDIYA,신촌역점,서대문구,서울 서대문구 신촌로 87-20 (창천동),37.56063190000000,126.93401320000000
274,STARBUCKS,서초법원,서초구,서울특별시 서초구 서초대로 274 (서초동),37.49297000000000,127.01187500000000,889,EDIYA,연남동점,서대문구,서울 서대문구 연희로 42 (연희동),37.56235990000000,126.92789480000000
275,STARBUCKS,청계산입구역,서초구,서울특별시 서초구 청계산로 203 (신원동),37.44732300000000,127.05625000000000,890,EDIYA,연세대점,서대문구,서울 서대문구 연세로12길 10 (창천동),37.55886030000000,126.93752580000000
276,STARBUCKS,사당로데오,서초구,서울특별시 서초구 방배천로 5-4(방배동),37.47727520000000,126.98216049999996,891,EDIYA,연희삼거리점,서대문구,서울 서대문구 연희로 117 (연희동),37.56830550000000,126.93184150000000
277,STARBUCKS,파미에파크R,서초구,서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY,37.50305210000000,127.00436200000000,892,EDIYA,이화여대점,서대문구,"서울 서대문구 이화여대길 26 (대현동, 이화빌딩)",37.55796610000000,126.94609090000000
278,STARBUCKS,양재역,서초구,서울특별시 서초구 강남대로 202 (양재동) 모산빌딩,37.48204750000000,127.03676820000000,893,EDIYA,충정로3가점,서대문구,"서울 서대문구 경기대로 26-26 (충정로3가, 더스타일하우스디센트럴)",37.56130010000000,126.96225900000000
279,STARBUCKS,논현역,서초구,서울특별시 서초구 강남대로 557 (잠원동) 1~2층,37.51119830000000,127.02058750000000,894,EDIYA,홍은사거리점,서대문구,"서울 서대문구 통일로 510 (홍은동, 북한산 더샵)",37.59338230000000,126.94161720000000
280,STARBUCKS,이수역,서초구,서울특별시 서초구 동작대로 112 (방배동),37.48646640000000,126.98274029999993,895,EDIYA,강남센트럴시티점,서초구,"서울 서초구 신반포로 176 (반포동, 센트럴시티)",37.50412990000000,127.00306920000000
281,STARBUCKS,내방역,서초구,서울특별시 서초구 방배로 184 (방배동) 대풍빌딩,37.49000400000000,126.99245500000000,896,EDIYA,교대역점,서초구,"서울 서초구 서초대로56길 22 (서초동, 성운빌딩)",37.49771020000000,126.99780290000000
282,STARBUCKS,서초파라곤,서초구,서울특별시 서초구 서초대로74길 29 (서초동) 서초파라곤,37.49494100000000,127.02742200000000,897,EDIYA,교육개발원사거리점,서초구,"서울 서초구 바우뫼로 180 (양재동, 신송빌딩)",37.47871330000000,127.03902160000000
283,STARBUCKS,서울아트센터,서초구,서울특별시 서초구 남부순환로 2395 (서초동) 호경빌딩,37.48086600000000,127.01236800000000,898,EDIYA,국립국악원점,서초구,"서울 서초구 남부순환로 2364 (서초동, 국립국악원)",37.47775920000000,127.00830430000000
284,STARBUCKS,서초중앙로,서초구,서울특별시 서초구 서초중앙로 225,37.50169100000000,127.01152000000000,899,EDIYA,국립중앙도서관디지털관점,서초구,"서울 서초구 반포대로 201 (반포동, 국립중앙도서관)",37.49768900000000,127.00283330000000
285,STARBUCKS,센트럴시티,서초구,서울특별시 서초구 신반포로 176 (반포동),37.50470700000000,127.00445900000000,900,EDIYA,국립중앙도서관본관점,서초구,"서울 서초구 반포대로 201 (반포동, 국립중앙도서관)",37.49768900000000,127.00283330000000
286,STARBUCKS,강남삼성타운,서초구,서울특별시 서초구 서초대로78길 24 (서초동),37.49562035000000,127.02771440000000,901,EDIYA,남부터미널점,서초구,서울 서초구 서초동 ,37.48838690000000,127.01679540000000
287,STARBUCKS,방배역,서초구,서울특별시 서초구 방배로 84 (방배동),37.48200755000000,126.99764380000000,902,EDIYA,내방역점,서초구,"서울 서초구 서초대로 108 (방배동, 삼보빌딩)",37.49654420000000,127.02477250000000
288,STARBUCKS,반포역,서초구,서울특별시 서초구 신반포로 257 (잠원동) 신반포11차상가,37.50858900000000,127.01195900000000,903,EDIYA,반포지하상가점,서초구,"서울 서초구 신반포로 지하 200 (잠원동, 강남터미널지하쇼핑몰)",37.50549820000000,127.00115120000000
289,STARBUCKS,남부터미널,서초구,"서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)",37.48467334000000,127.01694640000000,904,EDIYA,방배백석점,서초구,서울 서초구 방배로 42 (방배동),37.47870610000000,126.99980680000000
290,STARBUCKS,뉴코아강남,서초구,서울특별시 서초구 잠원로 69 (잠원동) 킴스클럽,37.51031339000000,127.00695820000000,905,EDIYA,방배역점,서초구,서울 서초구 방배로 87 (방배동),37.48217910000000,126.99688650000000
291,STARBUCKS,강남2,서초구,"서울특별시 서초구 서초대로77길 27, 유빌딩 1,2층 (서초동)",37.50008750000000,127.02549090000002,906,EDIYA,방배중앙점,서초구,"서울 서초구 동광로 1 (방배동, 대양빌딩)",37.49107210000000,126.98302540000000
292,STARBUCKS,교대,서초구,서울특별시 서초구 서초중앙로 118 (서초동),37.49236110000000,127.01422070000000,907,EDIYA,서울고속버스터미널점,서초구,"서울 서초구 신반포로 194 (반포동, 강남고속버스터미널)",37.50612300000000,127.00384600000000
293,STARBUCKS,하이브랜드,서초구,"서울특별시 서초구 매헌로 16, 리빙관 101호 (양재동)",37.46330766000000,127.03684470000000,908,EDIYA,서울교대점,서초구,서울 서초구 서초동 ,37.48838690000000,127.01679540000000
294,STARBUCKS,신논현역,서초구,서울특별시 서초구 강남대로 483 (반포동) 청호빌딩,37.50529000000000,127.02363600000000,909,EDIYA,서초법조타운점,서초구,"서울 서초구 서초중앙로24길 7 (서초동, 동천빌딩)",37.49478620000000,127.01449960000000
295,STARBUCKS,영동2교,서초구,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)",37.48203954000000,127.04257480000000,910,EDIYA,서초역점,서초구,서울 서초구 서초동 ,37.48838690000000,127.01679540000000
296,STARBUCKS,남부터미널2,서초구,서울특별시 서초구 효령로 274 (서초동),37.48436736000000,127.01421920000000,911,EDIYA,서초우면중앙점,서초구,"서울 서초구 양재대로2길 100-11 (우면동, 서초 리슈빌S)",37.45620770000000,127.01620330000000
297,STARBUCKS,서래마을입구,서초구,서울특별시 서초구 서래로 48 (반포동),37.49925284000000,126.99848010000000,912,EDIYA,서초점,서초구,서울 서초구 서초대로48길 16 (서초동),37.49205460000000,127.01133480000000
298,STARBUCKS,몬테소리,서초구,서울특별시 서초구 강남대로 399 (서초동),37.49826950000000,127.02686500000000,913,EDIYA,신사멀버리힐스점,서초구,서울 서초구 강남대로 589 (잠원동),37.51438730000000,127.01915000000000
299,STARBUCKS,서초역,서초구,서울특별시 서초구 반포대로 118 (서초동),37.49067495000000,127.00861180000000,914,EDIYA,양재언남점,서초구,"서울 서초구 동산로 60 (양재동, 화성빌딩)",37.46854769999999,127.02780080000000
300,STARBUCKS,교대법원,서초구,서울특별시 서초구 서초중앙로 164 (서초동),37.49632900000000,127.01333600000000,915,EDIYA,양재점,서초구,서울 서초구 남부순환로347길 38 (서초동),37.48603920000000,127.03149020000000
301,STARBUCKS,강남GT타워,서초구,"서울특별시 서초구 서초대로 411, GT타워 (서초동)",37.49805600000000,127.02583300000003,916,EDIYA,양재중앙점,서초구,"서울 서초구 강남대로 221 (양재동, 양재역 환승주차장)",37.47854670000000,127.04132690000000
302,STARBUCKS,서초동,서초구,"서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)",37.48594100000000,127.02152500000000,917,EDIYA,양재하나로마트점,서초구,"서울 서초구 청계산로 10 (양재동, 농협하나로클럽)",37.46279880000000,127.04386750000000
303,STARBUCKS,서울교대,서초구,"서울특별시 서초구 서초중앙로 64, 1층 (서초동)",37.48739700000000,127.01513400000000,918,EDIYA,예술의전당점,서초구,"서울 서초구 반포대로 32 (서초동, 원일빌딩)",37.48337890000000,127.01210740000000
304,STARBUCKS,강남에비뉴,서초구,"서울특별시 서초구 서초대로77길 62, 강남역아이파크 B102~B105 (서초동)",37.50270000000000,127.02389400000000,919,EDIYA,우면동점,서초구,"서울 서초구 바우뫼로 20 (우면동, 고호빌딩)",37.46996410000000,127.02530100000000
305,STARBUCKS,반포자이,서초구,서울특별시 서초구 잠원로 24 (반포동),37.50717047534941,127.00991890834830,920,EDIYA,잠원논현점,서초구,서울 서초구 신반포로 333 (잠원동),37.51091800000000,127.02006920000000
306,STARBUCKS,강남역우송빌딩,서초구,서울특별시 서초구 서초대로73길 7 (서초동),37.49813146014130,127.02527908458000,921,EDIYA,청계산입구역점,서초구,서울 서초구 신원동,37.44417420000000,127.06214500000000
307,STARBUCKS,서이초교사거리,서초구,서울특별시 서초구 사임당로 143 (서초동),37.49181460000000,127.02522520000000,922,EDIYA,포이점,서초구,서울 서초구 마방로10길 42 (양재동),37.47565220000000,127.04455970000000
308,STARBUCKS,서울웨이브아트센터,서초구,서울특별시 서초구 잠원로 145-35 (잠원동),37.51880700000000,127.00704000000000,923,EDIYA,함지박사거리점,서초구,서울 서초구 방배로 234 우신빌딩,37.47807380000000,127.00071980000000
309,STARBUCKS,교대역,서초구,서울특별시 서초구 서초중앙로 138 (서초동) 우림빌딩,37.49420700000000,127.01394000000000,924,EDIYA,고대개운점,성북구,서울 성북구 개운사길 30 (안암동5가),37.58769040000000,127.02943560000000
310,STARBUCKS,길음역,성북구,서울특별시 성북구 정릉로 376 (돈암동),37.60213900000000,127.02527100000000,925,EDIYA,고대점,성북구,서울 성북구 고려대로24길 35 (안암동5가),37.58468380000000,127.02955620000000
311,STARBUCKS,미아이마트,성북구,서울특별시 성북구 도봉로 17 (길음동),37.61067800000000,127.02992100000000,926,EDIYA,길음뉴타운점,성북구,"서울 성북구 길음로 74 (길음동, 길음 에스에이치빌)",37.60968510000000,127.02071040000000
312,STARBUCKS,종암DT,성북구,서울특별시 성북구 종암로 17 (종암동),37.59195250000000,127.03604010000000,927,EDIYA,돈암동점,성북구,서울 성북구 동소문로 119 (동선동4가),37.59436330000000,127.01853130000000
313,STARBUCKS,미아,성북구,서울특별시 성북구 동소문로 314 (하월곡동),37.60758100000000,127.02930300000000,928,EDIYA,돈암아리랑점,성북구,"서울 성북구 아리랑로 75 (돈암동, 돈암코오롱하늘채)",37.59910680000000,127.01379480000000
314,STARBUCKS,성신여대정문,성북구,서울특별시 성북구 보문로34길 62 (동선동2가),37.59091000000000,127.01880000000000,929,EDIYA,돌곶이역점,성북구,서울 성북구 돌곶이로22길 3 (석관동),37.61020710000000,127.05810310000000
